Symbol,Type,Entry Time,Exit Time,Lot Size,Net Credit (₹),Exit Reason,PnL (₹)
NIFTY,PE_SPREAD,2026-07-28 11:45:00,2026-07-28 12:00:00,1,2.1,SL Hit (50% Premium Appreciation),-1.1
NIFTY,PE_SPREAD,2026-07-28 12:06:00,2026-07-28 13:09:00,1,2.1,SL Hit (50% Premium Appreciation),-1.35
NIFTY,PE_SPREAD,2026-07-28 12:09:00,2026-07-28 13:09:00,1,2.05,SL Hit (50% Premium Appreciation),-1.4
NIFTY,PE_SPREAD,2026-07-28 12:30:00,2026-07-28 13:06:00,1,1.7,SL Hit (50% Premium Appreciation),-0.95
NIFTY,PE_SPREAD,2026-07-28 12:39:00,2026-07-28 13:06:00,1,1.7,SL Hit (50% Premium Appreciation),-0.95
NIFTY,PE_SPREAD,2026-07-28 12:42:00,2026-07-28 13:09:00,1,2.15,SL Hit (50% Premium Appreciation),-1.3
NIFTY,PE_SPREAD,2026-07-28 12:48:00,2026-07-28 13:12:00,1,2.35,SL Hit (50% Premium Appreciation),-1.55
NIFTY,PE_SPREAD,2026-07-28 13:51:00,2026-07-28 14:24:00,1,1.55,Target Hit (50% Premium Decay),0.9
NIFTY,PE_SPREAD,2026-07-28 13:54:00,2026-07-28 14:24:00,1,1.5,Target Hit (50% Premium Decay),0.85
NIFTY,PE_SPREAD,2026-07-28 14:09:00,2026-07-28 14:24:00,1,1.35,Target Hit (50% Premium Decay),0.7
NIFTY,PE_SPREAD,2026-07-28 14:27:00,2026-07-28 14:39:00,1,1.05,Target Hit (50% Premium Decay),0.7
NIFTY,PE_SPREAD,2026-07-28 14:39:00,2026-07-28 14:45:00,1,0.35,SL Hit (50% Premium Appreciation),-0.35
NIFTY,PE_SPREAD,2026-07-28 14:42:00,2026-07-28 14:45:00,1,0.4,SL Hit (50% Premium Appreciation),-0.3
NIFTY,PE_SPREAD,2026-07-28 14:45:00,2026-07-28 15:00:00,1,0.7,Target Hit (50% Premium Decay),0.5
NIFTY,CE_SPREAD,2026-07-28 14:48:00,2026-07-28 14:51:00,1,0.1,Target Hit (50% Premium Decay),0.05
NIFTY,CE_SPREAD,2026-07-28 14:54:00,2026-07-28 14:57:00,1,0.1,SL Hit (50% Premium Appreciation),-0.1
NIFTY,CE_SPREAD,2026-07-28 14:57:00,2026-07-28 15:00:00,1,0.2,Target Hit (50% Premium Decay),0.15
NIFTY,PE_SPREAD,2026-07-29 10:03:00,2026-07-31 09:15:00,1,28.8,Target Hit (50% Premium Decay),18.85
NIFTY,PE_SPREAD,2026-07-29 10:33:00,2026-07-31 09:15:00,1,32.9,Target Hit (50% Premium Decay),19.55
NIFTY,PE_SPREAD,2026-07-29 11:03:00,2026-07-31 09:15:00,1,32.6,Target Hit (50% Premium Decay),19.25
NIFTY,PE_SPREAD,2026-07-29 11:06:00,2026-07-31 09:15:00,1,31.3,Target Hit (50% Premium Decay),17.95
NIFTY,PE_SPREAD,2026-07-29 11:12:00,2026-07-31 09:15:00,1,32.7,Target Hit (50% Premium Decay),19.35
NIFTY,PE_SPREAD,2026-07-29 11:21:00,2026-07-31 09:15:00,1,32.3,Target Hit (50% Premium Decay),18.95
NIFTY,PE_SPREAD,2026-07-29 11:24:00,2026-07-31 09:15:00,1,32.5,Target Hit (50% Premium Decay),19.15
NIFTY,PE_SPREAD,2026-07-29 11:33:00,2026-07-31 09:15:00,1,33.55,Target Hit (50% Premium Decay),20.2
NIFTY,PE_SPREAD,2026-07-29 11:45:00,2026-07-31 09:15:00,1,32.2,Target Hit (50% Premium Decay),18.85
NIFTY,PE_SPREAD,2026-07-29 11:48:00,2026-07-31 09:15:00,1,32.9,Target Hit (50% Premium Decay),19.55
NIFTY,PE_SPREAD,2026-07-29 11:51:00,2026-07-31 09:15:00,1,32.9,Target Hit (50% Premium Decay),19.55
NIFTY,PE_SPREAD,2026-07-29 12:03:00,2026-07-31 09:15:00,1,31.85,Target Hit (50% Premium Decay),18.5
NIFTY,PE_SPREAD,2026-07-29 12:06:00,2026-07-31 09:15:00,1,32.0,Target Hit (50% Premium Decay),18.65
NIFTY,PE_SPREAD,2026-07-29 12:09:00,2026-07-31 09:15:00,1,31.2,Target Hit (50% Premium Decay),17.85
NIFTY,PE_SPREAD,2026-07-29 12:36:00,2026-07-31 09:15:00,1,32.45,Target Hit (50% Premium Decay),19.1
NIFTY,PE_SPREAD,2026-07-29 12:39:00,2026-07-31 09:15:00,1,32.1,Target Hit (50% Premium Decay),18.75
NIFTY,PE_SPREAD,2026-07-29 12:54:00,2026-07-31 09:15:00,1,27.55,Target Hit (50% Premium Decay),17.6
NIFTY,PE_SPREAD,2026-07-29 12:57:00,2026-07-31 09:15:00,1,33.0,Target Hit (50% Premium Decay),19.65
NIFTY,PE_SPREAD,2026-07-29 13:27:00,2026-07-31 09:15:00,1,31.15,Target Hit (50% Premium Decay),17.8
NIFTY,PE_SPREAD,2026-07-29 13:33:00,2026-07-31 09:15:00,1,30.95,Target Hit (50% Premium Decay),17.6
NIFTY,PE_SPREAD,2026-07-29 13:36:00,2026-07-31 09:15:00,1,31.25,Target Hit (50% Premium Decay),17.9
NIFTY,PE_SPREAD,2026-07-29 13:39:00,2026-07-31 09:15:00,1,31.25,Target Hit (50% Premium Decay),17.9
NIFTY,PE_SPREAD,2026-07-29 13:42:00,2026-07-31 09:15:00,1,32.7,Target Hit (50% Premium Decay),19.35
NIFTY,PE_SPREAD,2026-07-29 13:48:00,2026-07-31 09:15:00,1,31.15,Target Hit (50% Premium Decay),17.8
NIFTY,PE_SPREAD,2026-07-29 13:51:00,2026-07-31 09:15:00,1,30.15,Target Hit (50% Premium Decay),16.8
NIFTY,PE_SPREAD,2026-07-29 13:54:00,2026-07-31 09:15:00,1,30.75,Target Hit (50% Premium Decay),17.4
NIFTY,PE_SPREAD,2026-07-29 14:03:00,2026-07-31 09:15:00,1,29.05,Target Hit (50% Premium Decay),15.7
NIFTY,PE_SPREAD,2026-07-29 14:09:00,2026-07-31 09:15:00,1,29.4,Target Hit (50% Premium Decay),16.05
NIFTY,PE_SPREAD,2026-07-29 14:15:00,2026-07-31 09:15:00,1,28.4,Target Hit (50% Premium Decay),15.05
NIFTY,PE_SPREAD,2026-07-29 14:18:00,2026-07-31 09:15:00,1,28.8,Target Hit (50% Premium Decay),15.45
NIFTY,PE_SPREAD,2026-07-29 14:27:00,2026-07-31 09:15:00,1,28.3,Target Hit (50% Premium Decay),14.95
NIFTY,PE_SPREAD,2026-07-29 14:30:00,2026-07-31 09:15:00,1,28.9,Target Hit (50% Premium Decay),15.55
NIFTY,PE_SPREAD,2026-07-29 14:48:00,2026-07-31 09:15:00,1,29.55,Target Hit (50% Premium Decay),16.2
NIFTY,PE_SPREAD,2026-07-29 14:54:00,2026-07-31 09:15:00,1,28.6,Target Hit (50% Premium Decay),15.25
NIFTY,PE_SPREAD,2026-07-30 09:21:00,2026-07-31 09:15:00,1,28.3,Target Hit (50% Premium Decay),14.95
NIFTY,PE_SPREAD,2026-07-30 09:36:00,2026-07-31 09:15:00,1,29.35,Target Hit (50% Premium Decay),16.0
NIFTY,PE_SPREAD,2026-07-30 09:48:00,2026-07-31 11:18:00,1,32.9,Target Hit (50% Premium Decay),16.95
NIFTY,PE_SPREAD,2026-07-30 09:51:00,2026-07-31 11:12:00,1,34.4,Target Hit (50% Premium Decay),17.55
NIFTY,PE_SPREAD,2026-07-30 09:57:00,2026-07-31 09:15:00,1,27.8,Target Hit (50% Premium Decay),14.45
NIFTY,PE_SPREAD,2026-07-30 10:03:00,2026-07-31 09:15:00,1,27.55,Target Hit (50% Premium Decay),14.2
NIFTY,PE_SPREAD,2026-07-30 10:06:00,2026-07-31 09:15:00,1,28.5,Target Hit (50% Premium Decay),15.15
NIFTY,PE_SPREAD,2026-07-30 10:36:00,2026-07-31 09:15:00,1,31.85,Target Hit (50% Premium Decay),18.5
NIFTY,PE_SPREAD,2026-07-30 10:45:00,2026-07-31 09:15:00,1,29.6,Target Hit (50% Premium Decay),16.25
NIFTY,PE_SPREAD,2026-07-30 11:00:00,2026-07-31 09:15:00,1,29.95,Target Hit (50% Premium Decay),16.6
NIFTY,PE_SPREAD,2026-07-30 11:06:00,2026-07-31 09:15:00,1,30.25,Target Hit (50% Premium Decay),16.9
NIFTY,PE_SPREAD,2026-07-30 11:12:00,2026-07-31 09:15:00,1,28.7,Target Hit (50% Premium Decay),15.35
NIFTY,PE_SPREAD,2026-07-30 11:27:00,2026-07-31 11:18:00,1,32.9,Target Hit (50% Premium Decay),16.95
NIFTY,PE_SPREAD,2026-07-30 11:33:00,2026-07-31 09:21:00,1,26.65,Target Hit (50% Premium Decay),13.7
NIFTY,PE_SPREAD,2026-07-30 12:21:00,2026-07-31 09:15:00,1,28.5,Target Hit (50% Premium Decay),15.15
NIFTY,PE_SPREAD,2026-07-30 12:24:00,2026-07-31 09:15:00,1,28.25,Target Hit (50% Premium Decay),14.9
NIFTY,PE_SPREAD,2026-07-30 12:27:00,2026-07-31 09:15:00,1,27.25,Target Hit (50% Premium Decay),13.9
NIFTY,PE_SPREAD,2026-07-30 12:30:00,2026-07-31 12:12:00,1,21.95,Target Hit (50% Premium Decay),11.45
NIFTY,PE_SPREAD,2026-07-30 12:33:00,2026-07-31 12:54:00,1,24.95,Target Hit (50% Premium Decay),12.6
NIFTY,PE_SPREAD,2026-07-30 12:54:00,2026-07-31 12:33:00,1,28.05,Target Hit (50% Premium Decay),14.45
NIFTY,PE_SPREAD,2026-07-30 13:00:00,2026-07-31 12:27:00,1,28.8,Target Hit (50% Premium Decay),14.65
NIFTY,PE_SPREAD,2026-07-30 13:24:00,2026-07-31 12:12:00,1,30.65,Target Hit (50% Premium Decay),16.2
NIFTY,PE_SPREAD,2026-07-30 13:27:00,2026-07-31 11:33:00,1,31.75,Target Hit (50% Premium Decay),16.05
NIFTY,PE_SPREAD,2026-07-30 13:33:00,2026-07-31 12:12:00,1,30.3,Target Hit (50% Premium Decay),15.85
NIFTY,PE_SPREAD,2026-07-30 13:36:00,2026-07-31 12:27:00,1,28.3,Target Hit (50% Premium Decay),14.15
NIFTY,PE_SPREAD,2026-07-30 13:39:00,2026-07-31 12:33:00,1,28.05,Target Hit (50% Premium Decay),14.45
NIFTY,PE_SPREAD,2026-07-30 13:48:00,2026-07-31 12:12:00,1,29.75,Target Hit (50% Premium Decay),15.3
NIFTY,PE_SPREAD,2026-07-30 13:54:00,2026-07-31 12:27:00,1,28.75,Target Hit (50% Premium Decay),14.6
NIFTY,PE_SPREAD,2026-07-30 14:39:00,2026-07-31 09:21:00,1,26.7,Target Hit (50% Premium Decay),13.75
NIFTY,PE_SPREAD,2026-07-30 14:42:00,2026-07-31 11:12:00,1,25.15,Target Hit (50% Premium Decay),12.95
NIFTY,PE_SPREAD,2026-07-30 14:45:00,2026-07-31 11:18:00,1,24.05,Target Hit (50% Premium Decay),12.45
NIFTY,PE_SPREAD,2026-07-30 14:48:00,2026-07-31 11:48:00,1,23.05,Target Hit (50% Premium Decay),11.55
NIFTY,PE_SPREAD,2026-07-30 15:00:00,2026-07-31 12:12:00,1,22.6,Target Hit (50% Premium Decay),12.1
NIFTY,PE_SPREAD,2026-07-30 15:03:00,2026-07-31 12:36:00,1,27.1,Target Hit (50% Premium Decay),13.6
NIFTY,PE_SPREAD,2026-07-30 15:24:00,2026-07-31 12:42:00,1,34.4,Target Hit (50% Premium Decay),17.6
NIFTY,PE_SPREAD,2026-07-31 09:42:00,2026-08-03 09:15:00,1,24.05,Target Hit (50% Premium Decay),21.15
NIFTY,PE_SPREAD,2026-07-31 09:45:00,2026-08-03 09:15:00,1,23.05,Target Hit (50% Premium Decay),20.15
NIFTY,PE_SPREAD,2026-07-31 09:54:00,2026-08-03 09:15:00,1,23.55,Target Hit (50% Premium Decay),20.65
NIFTY,PE_SPREAD,2026-07-31 10:12:00,2026-08-03 09:15:00,1,24.7,Target Hit (50% Premium Decay),21.8
NIFTY,PE_SPREAD,2026-07-31 10:15:00,2026-08-03 09:15:00,1,25.25,Target Hit (50% Premium Decay),22.35
NIFTY,PE_SPREAD,2026-07-31 10:21:00,2026-08-03 09:15:00,1,23.55,Target Hit (50% Premium Decay),20.65
NIFTY,PE_SPREAD,2026-07-31 10:24:00,2026-08-03 09:15:00,1,23.9,Target Hit (50% Premium Decay),21.0
NIFTY,PE_SPREAD,2026-07-31 10:27:00,2026-08-03 09:15:00,1,23.5,Target Hit (50% Premium Decay),20.6
NIFTY,PE_SPREAD,2026-07-31 10:30:00,2026-08-03 09:15:00,1,25.25,Target Hit (50% Premium Decay),22.35
NIFTY,PE_SPREAD,2026-07-31 10:39:00,2026-08-03 09:15:00,1,23.1,Target Hit (50% Premium Decay),20.2
NIFTY,PE_SPREAD,2026-07-31 11:00:00,2026-08-03 09:15:00,1,22.75,Target Hit (50% Premium Decay),19.85
NIFTY,PE_SPREAD,2026-07-31 11:03:00,2026-08-03 09:15:00,1,22.5,Target Hit (50% Premium Decay),19.6
NIFTY,PE_SPREAD,2026-07-31 11:06:00,2026-08-03 09:15:00,1,24.05,Target Hit (50% Premium Decay),21.15
NIFTY,PE_SPREAD,2026-07-31 11:15:00,2026-08-03 09:15:00,1,21.95,Target Hit (50% Premium Decay),19.05
NIFTY,PE_SPREAD,2026-07-31 11:36:00,2026-08-03 09:15:00,1,21.6,Target Hit (50% Premium Decay),18.7
NIFTY,PE_SPREAD,2026-07-31 11:39:00,2026-08-03 09:15:00,1,21.6,Target Hit (50% Premium Decay),18.7
NIFTY,PE_SPREAD,2026-07-31 11:45:00,2026-08-03 09:15:00,1,21.15,Target Hit (50% Premium Decay),18.25
NIFTY,PE_SPREAD,2026-07-31 11:51:00,2026-08-03 09:15:00,1,21.5,Target Hit (50% Premium Decay),18.6
NIFTY,PE_SPREAD,2026-07-31 11:57:00,2026-08-03 09:15:00,1,20.5,Target Hit (50% Premium Decay),17.6
NIFTY,PE_SPREAD,2026-07-31 12:00:00,2026-08-03 09:15:00,1,20.35,Target Hit (50% Premium Decay),17.45
NIFTY,PE_SPREAD,2026-07-31 12:03:00,2026-08-03 09:15:00,1,21.05,Target Hit (50% Premium Decay),18.15
NIFTY,PE_SPREAD,2026-07-31 12:06:00,2026-08-03 09:15:00,1,20.2,Target Hit (50% Premium Decay),17.3
NIFTY,PE_SPREAD,2026-07-31 12:09:00,2026-08-03 09:15:00,1,20.3,Target Hit (50% Premium Decay),17.4
NIFTY,PE_SPREAD,2026-07-31 12:15:00,2026-08-03 09:15:00,1,25.7,Target Hit (50% Premium Decay),21.4
NIFTY,PE_SPREAD,2026-07-31 13:15:00,2026-08-03 09:15:00,1,21.55,Target Hit (50% Premium Decay),17.25
NIFTY,PE_SPREAD,2026-07-31 13:18:00,2026-08-03 09:15:00,1,21.75,Target Hit (50% Premium Decay),17.45
NIFTY,PE_SPREAD,2026-07-31 13:30:00,2026-08-03 09:15:00,1,22.6,Target Hit (50% Premium Decay),18.3
NIFTY,PE_SPREAD,2026-07-31 13:54:00,2026-08-03 09:15:00,1,22.0,Target Hit (50% Premium Decay),17.7
NIFTY,PE_SPREAD,2026-07-31 13:57:00,2026-08-03 09:15:00,1,21.05,Target Hit (50% Premium Decay),16.75
NIFTY,PE_SPREAD,2026-07-31 14:15:00,2026-08-03 09:15:00,1,22.1,Target Hit (50% Premium Decay),17.8
NIFTY,PE_SPREAD,2026-07-31 14:27:00,2026-08-03 09:15:00,1,22.15,Target Hit (50% Premium Decay),17.85
NIFTY,PE_SPREAD,2026-07-31 15:03:00,2026-08-03 09:15:00,1,23.45,Target Hit (50% Premium Decay),19.15
NIFTY,PE_SPREAD,2026-08-03 10:27:00,2026-08-03 15:15:00,1,17.95,15m Close < ATR Trailing SL,0.75
NIFTY,PE_SPREAD,2026-08-03 10:39:00,2026-08-03 15:15:00,1,18.1,15m Close < ATR Trailing SL,0.9
NIFTY,PE_SPREAD,2026-08-03 10:45:00,2026-08-03 15:15:00,1,18.15,15m Close < ATR Trailing SL,0.95
NIFTY,PE_SPREAD,2026-08-03 11:00:00,2026-08-03 15:15:00,1,16.8,15m Close < ATR Trailing SL,-0.4
NIFTY,PE_SPREAD,2026-08-03 11:03:00,2026-08-03 15:15:00,1,16.45,15m Close < ATR Trailing SL,-0.75
NIFTY,PE_SPREAD,2026-08-03 11:12:00,2026-08-03 15:15:00,1,17.3,15m Close < ATR Trailing SL,0.1
NIFTY,PE_SPREAD,2026-08-03 11:18:00,2026-08-03 15:15:00,1,17.0,15m Close < ATR Trailing SL,-0.2
NIFTY,PE_SPREAD,2026-08-03 11:21:00,2026-08-03 15:15:00,1,16.7,15m Close < ATR Trailing SL,-0.5
NIFTY,PE_SPREAD,2026-08-03 11:24:00,2026-08-03 15:15:00,1,17.0,15m Close < ATR Trailing SL,-0.2
NIFTY,PE_SPREAD,2026-08-03 11:39:00,2026-08-03 15:15:00,1,16.35,15m Close < ATR Trailing SL,-0.85
NIFTY,PE_SPREAD,2026-08-03 11:42:00,2026-08-03 15:15:00,1,16.55,15m Close < ATR Trailing SL,-0.65
NIFTY,PE_SPREAD,2026-08-03 11:51:00,2026-08-03 15:15:00,1,16.1,15m Close < ATR Trailing SL,-1.1
NIFTY,PE_SPREAD,2026-08-03 12:12:00,2026-08-03 15:15:00,1,15.5,15m Close < ATR Trailing SL,-1.7
NIFTY,PE_SPREAD,2026-08-03 12:15:00,2026-08-03 15:15:00,1,14.8,15m Close < ATR Trailing SL,-2.4
NIFTY,PE_SPREAD,2026-08-03 12:24:00,2026-08-03 15:15:00,1,15.05,15m Close < ATR Trailing SL,-2.15
NIFTY,PE_SPREAD,2026-08-03 12:54:00,2026-08-03 15:15:00,1,18.3,15m Close < ATR Trailing SL,1.1
NIFTY,PE_SPREAD,2026-08-03 13:18:00,2026-08-03 15:15:00,1,18.29,15m Close < ATR Trailing SL,1.09
NIFTY,PE_SPREAD,2026-08-03 13:21:00,2026-08-03 15:15:00,1,17.5,15m Close < ATR Trailing SL,0.3
NIFTY,PE_SPREAD,2026-08-03 13:24:00,2026-08-03 15:15:00,1,16.2,15m Close < ATR Trailing SL,-1.0
NIFTY,PE_SPREAD,2026-08-03 13:27:00,2026-08-03 15:15:00,1,15.85,15m Close < ATR Trailing SL,-1.35
NIFTY,PE_SPREAD,2026-08-03 13:33:00,2026-08-03 15:15:00,1,14.9,15m Close < ATR Trailing SL,-2.3
NIFTY,PE_SPREAD,2026-08-03 13:36:00,2026-08-03 15:15:00,1,15.55,15m Close < ATR Trailing SL,-1.65
NIFTY,PE_SPREAD,2026-08-03 13:42:00,2026-08-03 15:15:00,1,15.0,15m Close < ATR Trailing SL,-2.2
NIFTY,PE_SPREAD,2026-08-03 13:48:00,2026-08-03 15:15:00,1,16.2,15m Close < ATR Trailing SL,-1.0
NIFTY,PE_SPREAD,2026-08-03 14:06:00,2026-08-03 15:15:00,1,16.35,15m Close < ATR Trailing SL,-0.85
NIFTY,PE_SPREAD,2026-08-03 14:09:00,2026-08-03 15:15:00,1,16.35,15m Close < ATR Trailing SL,-0.85
NIFTY,PE_SPREAD,2026-08-03 14:15:00,2026-08-03 15:15:00,1,16.9,15m Close < ATR Trailing SL,-0.3
NIFTY,PE_SPREAD,2026-08-03 14:27:00,2026-08-03 15:15:00,1,17.0,15m Close < ATR Trailing SL,-0.2
NIFTY,PE_SPREAD,2026-08-03 14:30:00,2026-08-03 15:15:00,1,16.35,15m Close < ATR Trailing SL,-0.85
NIFTY,PE_SPREAD,2026-08-03 14:33:00,2026-08-03 15:15:00,1,16.1,15m Close < ATR Trailing SL,-1.1
NIFTY,PE_SPREAD,2026-08-03 14:36:00,2026-08-03 15:15:00,1,16.1,15m Close < ATR Trailing SL,-1.1
NIFTY,PE_SPREAD,2026-08-03 14:39:00,2026-08-03 15:15:00,1,16.4,15m Close < ATR Trailing SL,-0.8
NIFTY,PE_SPREAD,2026-08-03 14:51:00,2026-08-03 15:15:00,1,17.55,15m Close < ATR Trailing SL,0.35
NIFTY,PE_SPREAD,2026-08-03 14:57:00,2026-08-03 15:15:00,1,17.35,15m Close < ATR Trailing SL,0.15
NIFTY,PE_SPREAD,2026-08-03 15:00:00,2026-08-03 15:15:00,1,17.9,15m Close < ATR Trailing SL,0.7
NIFTY,PE_SPREAD,2026-08-04 09:15:00,2026-08-04 11:48:00,1,36.16,SL Hit (50% Premium Appreciation),-20.54
NIFTY,PE_SPREAD,2026-08-04 09:21:00,2026-08-04 09:27:00,1,6.54,SL Hit (50% Premium Appreciation),-4.01
NIFTY,PE_SPREAD,2026-08-04 09:24:00,2026-08-04 09:54:00,1,9.55,Target Hit (50% Premium Decay),5.1
NIFTY,PE_SPREAD,2026-08-04 09:42:00,2026-08-04 10:33:00,1,5.95,SL Hit (50% Premium Appreciation),-3.0
NIFTY,PE_SPREAD,2026-08-04 10:06:00,2026-08-04 10:24:00,1,11.75,SL Hit (50% Premium Appreciation),-6.75
NIFTY,PE_SPREAD,2026-08-04 11:03:00,2026-08-04 11:42:00,1,8.1,SL Hit (50% Premium Appreciation),-4.05
NIFTY,PE_SPREAD,2026-08-04 11:09:00,2026-08-04 11:39:00,1,7.5,SL Hit (50% Premium Appreciation),-4.55
NIFTY,PE_SPREAD,2026-08-04 11:12:00,2026-08-04 11:36:00,1,6.99,SL Hit (50% Premium Appreciation),-4.11
NIFTY,PE_SPREAD,2026-08-04 11:15:00,2026-08-04 11:30:00,1,6.24,SL Hit (50% Premium Appreciation),-3.46
NIFTY,PE_SPREAD,2026-08-04 11:21:00,2026-08-04 11:36:00,1,7.4,SL Hit (50% Premium Appreciation),-3.7
NIFTY,CE_SPREAD,2026-08-04 12:27:00,2026-08-04 13:09:00,1,10.7,Target Hit (50% Premium Decay),5.8
NIFTY,CE_SPREAD,2026-08-04 12:30:00,2026-08-04 13:09:00,1,10.55,Target Hit (50% Premium Decay),5.65
NIFTY,CE_SPREAD,2026-08-04 12:33:00,2026-08-04 13:30:00,1,7.9,Target Hit (50% Premium Decay),4.65
NIFTY,CE_SPREAD,2026-08-04 12:36:00,2026-08-04 13:30:00,1,7.26,Target Hit (50% Premium Decay),4.01
NIFTY,CE_SPREAD,2026-08-04 12:48:00,2026-08-04 13:30:00,1,7.7,Target Hit (50% Premium Decay),4.45
NIFTY,CE_SPREAD,2026-08-04 12:54:00,2026-08-04 13:33:00,1,6.35,Target Hit (50% Premium Decay),3.21
NIFTY,CE_SPREAD,2026-08-04 12:57:00,2026-08-04 13:42:00,1,5.9,Target Hit (50% Premium Decay),3.11
NIFTY,CE_SPREAD,2026-08-04 13:03:00,2026-08-04 13:42:00,1,5.75,Target Hit (50% Premium Decay),2.96
NIFTY,CE_SPREAD,2026-08-04 13:06:00,2026-08-04 13:42:00,1,5.99,Target Hit (50% Premium Decay),3.2
NIFTY,CE_SPREAD,2026-08-04 13:21:00,2026-08-04 13:42:00,1,5.61,Target Hit (50% Premium Decay),2.82
NIFTY,CE_SPREAD,2026-08-04 13:27:00,2026-08-04 14:15:00,1,4.11,SL Hit (50% Premium Appreciation),-2.54
NIFTY,CE_SPREAD,2026-08-04 13:30:00,2026-08-04 14:12:00,1,7.7,SL Hit (50% Premium Appreciation),-4.35
NIFTY,CE_SPREAD,2026-08-04 13:45:00,2026-08-04 14:12:00,1,7.76,SL Hit (50% Premium Appreciation),-4.29
NIFTY,CE_SPREAD,2026-08-04 13:54:00,2026-08-04 14:09:00,1,7.01,SL Hit (50% Premium Appreciation),-4.24
NIFTY,CE_SPREAD,2026-08-04 14:09:00,2026-08-04 14:18:00,1,11.25,SL Hit (50% Premium Appreciation),-5.65
NIFTY,CE_SPREAD,2026-08-04 14:36:00,2026-08-04 15:09:00,1,11.99,SL Hit (50% Premium Appreciation),-6.26
NIFTY,CE_SPREAD,2026-08-04 14:42:00,2026-08-04 14:54:00,1,11.46,SL Hit (50% Premium Appreciation),-6.49
NIFTY,CE_SPREAD,2026-08-04 14:45:00,2026-08-04 15:12:00,1,12.2,SL Hit (50% Premium Appreciation),-8.2
NIFTY,CE_SPREAD,2026-08-04 15:00:00,2026-08-04 15:18:00,1,14.1,SL Hit (50% Premium Appreciation),-11.05
NIFTY,CE_SPREAD,2026-08-04 15:03:00,2026-08-04 15:12:00,1,13.45,SL Hit (50% Premium Appreciation),-6.95
NIFTY,PE_SPREAD,2026-08-05 10:03:00,2026-08-05 13:03:00,1,26.5,SL Hit (50% Premium Appreciation),-13.9
NIFTY,PE_SPREAD,2026-08-05 10:09:00,2026-08-05 12:45:00,1,25.3,SL Hit (50% Premium Appreciation),-12.75
NIFTY,PE_SPREAD,2026-08-05 10:12:00,2026-08-05 12:33:00,1,24.9,SL Hit (50% Premium Appreciation),-12.55
NIFTY,PE_SPREAD,2026-08-05 10:21:00,2026-08-05 12:48:00,1,25.6,SL Hit (50% Premium Appreciation),-13.65
NIFTY,PE_SPREAD,2026-08-05 10:24:00,2026-08-11 09:45:00,1,28.35,SL Hit (50% Premium Appreciation),-15.75
NIFTY,PE_SPREAD,2026-08-05 10:42:00,2026-08-11 09:45:00,1,28.4,SL Hit (50% Premium Appreciation),-15.7
NIFTY,PE_SPREAD,2026-08-05 10:48:00,2026-08-05 13:03:00,1,26.4,SL Hit (50% Premium Appreciation),-14.0
NIFTY,PE_SPREAD,2026-08-05 11:15:00,2026-08-05 13:03:00,1,30.2,SL Hit (50% Premium Appreciation),-15.1
NIFTY,PE_SPREAD,2026-08-05 11:18:00,2026-08-05 13:42:00,1,30.6,SL Hit (50% Premium Appreciation),-16.2
NIFTY,PE_SPREAD,2026-08-05 12:18:00,2026-08-11 12:00:00,1,32.45,SL Hit (50% Premium Appreciation),-18.05
NIFTY,CE_SPREAD,2026-08-05 13:06:00,2026-08-11 09:18:00,1,41.05,Target Hit (50% Premium Decay),22.1
NIFTY,CE_SPREAD,2026-08-05 13:27:00,2026-08-11 09:15:00,1,36.55,Target Hit (50% Premium Decay),22.2
NIFTY,CE_SPREAD,2026-08-05 13:33:00,2026-08-11 09:15:00,1,36.15,Target Hit (50% Premium Decay),21.8
NIFTY,CE_SPREAD,2026-08-05 13:36:00,2026-08-11 09:15:00,1,35.4,Target Hit (50% Premium Decay),21.05
NIFTY,CE_SPREAD,2026-08-05 13:48:00,2026-08-11 09:18:00,1,40.35,Target Hit (50% Premium Decay),21.4
NIFTY,CE_SPREAD,2026-08-05 13:54:00,2026-08-11 09:18:00,1,40.0,Target Hit (50% Premium Decay),21.05
NIFTY,CE_SPREAD,2026-08-05 14:15:00,2026-08-11 09:18:00,1,38.75,Target Hit (50% Premium Decay),19.8
NIFTY,CE_SPREAD,2026-08-05 14:24:00,2026-08-11 09:18:00,1,39.9,Target Hit (50% Premium Decay),20.95
NIFTY,CE_SPREAD,2026-08-05 14:30:00,2026-08-11 09:18:00,1,39.65,Target Hit (50% Premium Decay),20.7
NIFTY,CE_SPREAD,2026-08-05 14:33:00,2026-08-11 09:18:00,1,40.1,Target Hit (50% Premium Decay),21.15
NIFTY,CE_SPREAD,2026-08-05 14:36:00,2026-08-11 09:18:00,1,40.95,Target Hit (50% Premium Decay),22.0
NIFTY,CE_SPREAD,2026-08-05 14:42:00,2026-08-11 09:18:00,1,39.9,Target Hit (50% Premium Decay),20.95
NIFTY,CE_SPREAD,2026-08-05 14:45:00,2026-08-11 09:18:00,1,40.5,Target Hit (50% Premium Decay),21.55
NIFTY,PE_SPREAD,2026-08-06 09:36:00,2026-08-11 09:15:00,1,29.45,SL Hit (50% Premium Appreciation),-16.15
NIFTY,PE_SPREAD,2026-08-06 10:15:00,2026-08-11 09:18:00,1,31.2,SL Hit (50% Premium Appreciation),-18.75
NIFTY,PE_SPREAD,2026-08-06 10:24:00,2026-08-11 09:15:00,1,30.2,SL Hit (50% Premium Appreciation),-15.4
